Time[s],RateRoll[deg/s],RatePitch[deg/s],RateYaw[deg/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2],Torque[Nm]
1404.26,1.2,-0.59,0.49,0.83,-9.31,-2.2,-0.02
1404.4,1.19,-0.57,0.45,0.82,-9.29,-2.19,-0.02
1404.54,1.16,-0.56,0.49,0.83,-9.29,-2.17,-0.02
1404.67,1.12,-0.57,0.58,0.85,-9.29,-2.15,-0.02
1404.81,1.11,-0.59,0.61,0.86,-9.3,-2.15,-0.02
1404.95,1.15,-0.62,0.57,0.85,-9.3,-2.16,-0.02
1405.09,1.19,-0.62,0.5,0.85,-9.3,-2.16,-0.02
1405.22,1.22,-0.6,0.44,0.84,-9.31,-2.16,-0.02
1405.36,1.22,-0.59,0.44,0.85,-9.33,-2.17,-0.02
1405.5,1.22,-0.59,0.44,0.86,-9.33,-2.18,-0.02
1405.64,1.2,-0.62,0.43,0.86,-9.32,-2.19,-0.02
1405.77,1.18,-0.65,0.42,0.85,-9.31,-2.21,-0.02
1405.91,1.2,-0.68,0.43,0.86,-9.29,-2.21,-0.02
1406.05,1.23,-0.7,0.43,0.86,-9.28,-2.19,-0.02
1406.19,1.23,-0.67,0.35,0.85,-9.26,-2.16,-0.02
1406.32,1.2,-0.65,0.3,0.83,-9.24,-2.14,-0.02
1406.46,1.16,-0.71,0.42,0.84,-9.24,-2.16,-0.02
1406.6,1.13,-0.76,0.54,0.86,-9.26,-2.19,-0.02
1406.74,1.13,-0.78,0.6,0.85,-9.27,-2.21,-0.02
1406.87,1.17,-0.77,0.61,0.84,-9.31,-2.2,-0.02
1407.01,1.26,-0.71,0.53,0.85,-9.36,-2.18,-0.02
1407.15,1.34,-0.66,0.48,0.87,-9.38,-2.17,-0.02
1407.29,1.38,-0.61,0.47,0.87,-9.36,-2.19,-0.02
1407.42,1.37,-0.55,0.45,0.86,-9.33,-2.2,-0.02
1407.56,1.33,-0.52,0.45,0.86,-9.31,-2.19,-0.02
1407.7,1.31,-0.55,0.44,0.87,-9.3,-2.19,-0.02
1407.83,1.28,-0.58,0.42,0.87,-9.27,-2.18,-0.02
1407.97,1.24,-0.58,0.42,0.85,-9.26,-2.17,-0.02
1408.11,1.19,-0.59,0.46,0.83,-9.29,-2.17,-0.02
1408.25,1.16,-0.63,0.56,0.82,-9.3,-2.16,-0.02
1408.38,1.18,-0.63,0.6,0.82,-9.31,-2.15,-0.02
1408.52,1.25,-0.61,0.52,0.82,-9.31,-2.16,-0.02
1408.66,1.28,-0.62,0.46,0.82,-9.3,-2.17,-0.02
1408.8,1.29,-0.62,0.41,0.83,-9.3,-2.18,-0.02
1408.94,2.21,-7.45,-1.02,1.1,-9.7,-2.15,-0.02
1409.07,12.01,-19.95,-3.58,1.58,-10.49,-1.98,-0.02
1409.21,30.46,-23.34,-2.83,1.72,-10.6,-1.34,-0.02
1409.35,41.72,-14.95,-4.76,1.6,-10.13,-0.3,-0.02
1409.48,36.85,-5.04,-17.74,1.65,-9.95,0.56,-0.01
1409.62,14.27,-2.62,-36.68,2.18,-9.73,1.03,-0.01
1409.76,-12.47,-5.54,-48.0,3.26,-9.18,1.02,-0.01
1409.9,-22.76,-13.13,-36.84,4.44,-8.7,0.55,-0.01
1410.03,-17.38,-28.29,-10.73,5.24,-8.53,0.07,-0.01
1410.17,-6.55,-42.7,7.73,5.44,-8.43,-0.06,-0.01
1410.31,4.21,-48.79,11.62,4.94,-8.25,-0.13,-0.01
1410.45,14.06,-49.12,7.5,4.01,-8.41,-0.55,-0.01
1410.58,23.09,-48.94,0.69,3.22,-8.91,-1.04,-0.01
1410.72,24.69,-46.7,-11.38,2.92,-9.2,-1.06,-0.01
1410.86,17.25,-34.12,-23.58,2.96,-9.07,-0.73,-0.01
1411.0,12.61,-15.52,-18.75,3.08,-8.81,-0.53,-0.01
1411.13,15.16,-7.19,-0.89,3.08,-8.81,-0.5,-0.01
1411.27,18.83,-12.98,27.89,2.73,-8.85,-0.39,-0.01
1411.41,20.35,-23.97,67.41,1.85,-8.77,-0.17,-0.01
1411.55,19.39,-29.79,69.75,0.71,-8.99,0.03,-0.01
1411.68,17.92,-26.29,23.3,0.21,-9.35,0.28,-0.02
1411.82,15.63,-15.67,-15.73,0.68,-9.58,0.61,-0.03
1411.96,11.5,-4.05,-22.16,1.36,-9.75,0.9,-0.02
1412.1,7.71,1.8,-8.63,1.56,-9.83,1.07,-0.02
1412.23,6.05,2.13,7.11,1.32,-9.8,1.14,-0.02
1412.37,7.17,0.75,11.72,0.94,-9.72,1.21,-0.02
1412.51,9.05,-0.1,7.93,0.62,-9.65,1.31,-0.01
1412.65,8.1,0.23,1.32,0.49,-9.55,1.47,-0.01
1412.78,5.09,0.76,-8.03,0.66,-9.35,1.66,-0.01
1412.92,3.11,-0.05,-19.25,1.17,-9.14,1.71,-0.01
1413.06,1.9,-2.67,-26.1,1.8,-9.14,1.64,0.0
1413.19,-0.27,-5.31,-24.97,2.34,-9.31,1.56,0.02
1413.33,-2.31,-6.79,-14.7,2.7,-9.49,1.44,0.03
1413.47,-2.03,-7.44,2.32,2.72,-9.69,1.32,0.06
1413.61,-0.34,-6.9,15.29,2.43,-9.81,1.2,0.07
1413.74,0.38,-6.22,20.67,2.1,-9.77,1.09,0.07
1413.88,-0.75,-6.21,18.71,1.79,-9.71,1.01,0.08
1414.02,-2.38,-6.64,12.51,1.54,-9.71,0.95,0.11
1414.16,-3.22,-7.3,10.28,1.32,-9.73,0.88,0.12
1414.3,-4.07,-7.23,10.38,1.13,-9.69,0.76,0.13
1414.43,-4.53,-6.35,7.87,1.03,-9.63,0.63,0.13
1414.57,-2.92,-4.81,5.18,0.94,-9.64,0.59,0.14
1414.71,-0.32,-3.07,4.84,0.81,-9.71,0.59,0.14
1414.84,0.72,-1.15,-3.05,0.83,-9.9,0.61,0.12
1414.98,3.83,2.21,-13.29,1.09,-10.08,0.7,0.12
1415.12,10.62,4.4,-5.25,1.08,-10.03,0.82,0.03
1415.26,12.54,3.54,7.54,0.49,-9.78,0.97,-0.0
1415.39,7.78,3.1,10.19,-0.21,-9.59,1.1,-0.01
1415.53,2.44,3.47,10.07,-0.65,-9.56,1.15,-0.01
1415.67,-0.64,2.78,7.24,-0.84,-9.62,1.15,-0.01
1415.81,-1.21,1.69,2.39,-0.89,-9.68,1.14,-0.01
1415.94,-0.36,0.93,0.07,-0.87,-9.73,1.14,-0.01
1416.08,0.42,0.27,0.02,-0.83,-9.72,1.15,-0.01
1416.22,0.57,-0.39,0.9,-0.83,-9.69,1.18,-0.01
1416.36,0.4,-0.79,1.94,-0.86,-9.66,1.19,-0.01
1416.49,0.38,-0.87,1.76,-0.91,-9.67,1.17,-0.01
1416.63,1.03,-0.13,2.41,-0.86,-9.68,1.17,-0.01
1416.77,-0.42,2.29,2.61,-0.61,-9.66,1.13,-0.01
1416.91,-3.3,3.96,-3.92,-0.3,-9.59,1.0,-0.02
1417.04,-1.14,2.84,-10.5,-0.05,-9.67,0.92,-0.03
1417.18,4.34,2.12,-7.68,0.12,-9.83,0.95,-0.08
1417.32,8.33,3.27,-1.52,0.17,-9.84,1.07,-0.1
1417.46,11.43,4.0,2.03,0.13,-9.75,1.24,-0.12
1417.59,12.61,4.04,3.18,0.1,-9.69,1.45,-0.12
1417.73,9.76,4.41,1.59,0.08,-9.7,1.72,-0.13
1417.87,5.99,4.48,-1.47,0.12,-9.73,1.94,-0.12
1418.01,4.52,4.03,-3.8,0.24,-9.71,2.09,-0.13
1418.14,3.9,3.08,-4.02,0.37,-9.57,2.2,-0.13
1418.28,3.11,1.77,-3.14,0.48,-9.41,2.26,-0.12
1418.42,2.81,0.2,-0.78,0.52,-9.19,2.31,-0.13
1418.56,2.83,-1.16,4.62,0.47,-8.88,2.35,-0.1
1418.69,1.85,-0.42,10.22,0.42,-8.85,2.35,-0.05
1418.83,-0.21,1.01,12.69,0.31,-9.1,2.33,-0.02
1418.97,-1.72,0.58,10.88,0.12,-9.38,2.29,-0.01
1419.1,-2.0,-0.8,7.23,-0.03,-9.58,2.22,-0.01
1419.24,-1.28,-1.83,5.7,-0.16,-9.7,2.15,-0.01
1419.38,-0.13,-2.3,5.78,-0.31,-9.72,2.09,-0.01
1419.52,0.51,-2.19,4.73,-0.42,-9.67,2.05,-0.01
1419.65,0.62,-1.59,2.79,-0.47,-9.64,2.02,-0.01
1419.79,0.82,-0.95,2.11,-0.51,-9.63,2.01,-0.01
1419.93,1.1,-0.54,2.53,-0.57,-9.63,2.03,-0.01
1420.07,1.12,-0.47,2.48,-0.61,-9.65,2.06,-0.01
1420.2,0.91,-0.71,1.95,-0.65,-9.65,2.06,-0.01
1420.34,0.63,-0.94,1.17,-0.7,-9.62,2.04,-0.01
1420.48,0.54,-1.01,0.56,-0.73,-9.61,2.03,-0.01
1420.62,0.82,-0.76,0.91,-0.75,-9.61,2.02,-0.01
1420.75,1.1,-0.45,1.45,-0.78,-9.63,2.03,-0.01
1420.89,1.08,-0.48,1.47,-0.8,-9.63,2.04,-0.01
1421.03,0.89,-0.75,1.27,-0.83,-9.63,2.02,-0.01
1421.17,0.89,-1.09,1.11,-0.87,-9.61,2.0,-0.01
1421.3,0.99,-1.34,1.12,-0.9,-9.6,1.99,-0.01
1421.44,0.9,-1.85,0.33,-0.89,-9.58,2.0,-0.01
1421.58,0.51,-3.03,-1.23,-0.85,-9.56,2.0,-0.01
1421.72,-1.35,-4.83,-2.52,-0.75,-9.55,1.95,-0.01
1421.85,-7.31,-3.95,-5.54,-0.65,-9.71,1.98,-0.01
1421.99,-18.21,5.19,-10.71,-0.5,-10.03,1.96,-0.01
1422.13,-27.01,14.57,-13.12,-0.12,-10.05,1.31,-0.01
1422.27,-22.58,8.85,-12.64,0.34,-9.68,0.26,-0.01
1422.4,-5.36,-6.68,-11.48,0.55,-9.51,-0.22,-0.01
1422.54,9.5,-14.83,-7.11,0.5,-9.66,-0.02,-0.01
1422.68,13.21,-13.92,-1.31,0.41,-9.78,0.27,-0.01
1422.82,10.85,-10.89,1.97,0.32,-9.79,0.49,-0.01
1422.95,5.65,-7.82,1.67,0.25,-9.79,0.68,-0.01
1423.09,-0.21,-5.46,-0.77,0.26,-9.77,0.77,-0.01
1423.23,-1.96,-2.98,-1.95,0.36,-9.71,0.73,-0.01
1423.36,-0.35,-0.73,-2.8,0.47,-9.65,0.65,-0.01
1423.5,0.67,-0.15,-4.61,0.51,-9.65,0.65,-0.01
1423.64,0.48,-0.01,-4.46,0.54,-9.66,0.66,-0.01
1423.78,1.17,0.5,-0.94,0.62,-9.66,0.57,-0.01
1423.92,3.13,1.39,3.01,0.64,-9.62,0.5,-0.01
1424.05,4.3,1.45,4.19,0.58,-9.59,0.59,-0.01
1424.19,3.77,0.0,2.15,0.51,-9.59,0.71,-0.01
1424.33,3.0,-1.59,0.32,0.43,-9.6,0.77,-0.01
1424.46,2.79,-0.92,1.06,0.25,-9.64,0.86,-0.01
1424.6,3.96,3.61,1.54,0.11,-9.67,0.93,-0.01
1424.74,6.27,7.17,1.22,0.09,-9.71,1.01,-0.01
1424.88,2.6,4.92,-0.13,0.01,-9.75,1.17,-0.01
1425.01,-6.2,1.0,-3.14,-0.08,-9.78,1.27,-0.01
1425.15,-9.45,2.53,-4.33,-0.05,-9.8,1.2,-0.01
1425.29,-7.91,10.78,-3.46,0.04,-9.76,0.99,-0.01
1425.43,-9.5,19.93,-6.67,0.17,-9.75,0.73,-0.01
1425.56,-20.19,27.15,-17.18,0.36,-9.84,0.35,-0.01
1425.7,-32.4,32.16,-22.01,0.65,-9.95,-0.4,-0.01
1425.84,-27.38,29.85,-3.16,0.79,-9.77,-1.07,-0.01
1425.98,-3.78,27.95,31.24,0.64,-8.94,-1.2,-0.01
1426.11,25.49,32.2,49.69,0.58,-8.07,-0.68,-0.01
1426.25,49.48,30.89,36.5,0.8,-8.32,0.41,-0.01
1426.39,53.07,20.27,9.6,1.28,-9.21,1.43,-0.01
1426.53,36.8,5.29,-11.1,1.78,-9.87,2.1,-0.01
1426.66,22.76,-6.19,-21.51,2.13,-10.41,2.6,-0.01
1426.8,17.01,-13.17,-21.96,2.31,-10.42,2.75,-0.01
1426.94,11.37,-17.65,-15.7,2.38,-9.82,2.5,-0.01
1427.08,3.08,-16.95,-6.63,2.51,-9.43,2.12,-0.01
1427.21,-5.54,-14.4,1.55,2.62,-9.35,1.7,-0.01
1427.35,-11.12,-12.12,3.07,2.68,-9.26,1.25,-0.02
1427.49,-12.1,-7.82,-4.95,2.92,-9.16,1.0,-0.02
1427.63,-9.48,-3.46,-11.98,3.34,-9.08,0.87,-0.02
1427.76,-5.92,-2.39,-9.16,3.57,-9.02,0.61,-0.02
1427.9,-2.59,-2.84,-6.37,3.5,-9.01,0.27,-0.02
1428.04,0.06,-1.63,-10.17,3.39,-9.05,0.08,-0.02
1428.18,1.12,1.98,-13.08,3.44,-9.0,0.02,-0.02
1428.31,1.49,5.26,-7.44,3.61,-8.88,-0.02,-0.02
1428.45,2.68,6.92,-1.08,3.74,-8.84,-0.04,-0.02
1428.59,3.42,12.95,-2.8,3.82,-8.78,-0.04,-0.02
1428.73,1.82,21.88,-3.6,3.75,-8.68,0.09,-0.02
1428.86,-0.91,23.13,2.26,3.34,-8.84,0.37,-0.02
1429.0,-4.04,15.28,7.55,2.9,-9.15,0.58,-0.01
1429.14,-7.77,4.5,8.7,2.67,-9.32,0.63,-0.01
1429.28,-9.75,-0.17,4.49,2.62,-9.52,0.56,-0.01
1429.41,-8.58,2.36,-3.35,2.7,-9.64,0.36,-0.01
1429.55,-4.98,4.04,-8.97,2.88,-9.54,0.16,-0.02
1429.69,-1.27,3.09,-11.04,3.17,-9.35,0.07,-0.02
1429.82,0.91,0.84,-8.76,3.49,-9.18,0.07,-0.02
1429.96,2.06,-1.69,-3.63,3.69,-9.05,0.08,-0.02
1430.1,2.39,-1.91,-1.02,3.8,-9.0,0.05,-0.02
1430.24,1.32,1.39,-2.01,3.83,-9.01,0.05,-0.02
1430.38,-0.13,4.51,-4.81,3.86,-9.06,0.11,-0.02
1430.51,0.07,3.18,-8.8,4.01,-9.09,0.14,-0.02
1430.65,1.76,-1.96,-9.29,4.13,-9.02,0.12,-0.02
1430.79,3.92,-8.27,-3.54,4.13,-8.89,0.08,-0.02
1430.93,5.08,-13.05,3.87,4.14,-8.86,0.04,-0.02
1431.06,4.41,-14.49,10.19,4.15,-8.89,-0.01,-0.02
1431.2,2.58,-11.95,12.62,4.15,-8.91,-0.04,-0.02
1431.34,0.66,-6.4,8.08,4.13,-8.86,-0.06,-0.02
1431.47,-0.31,0.39,-2.72,4.12,-8.81,-0.09,-0.03
1431.61,-2.35,9.97,-24.86,4.45,-8.58,-0.0,-0.03
1431.75,-4.9,16.77,-43.07,5.18,-8.1,0.19,-0.03
1431.89,-3.52,11.7,-33.17,5.73,-7.74,0.29,-0.03
1432.02,-0.01,3.84,-15.15,5.89,-7.57,0.3,-0.03
1432.16,1.97,2.62,-9.21,6.02,-7.41,0.3,-0.03
1432.3,2.74,3.41,-8.33,6.1,-7.39,0.28,-0.03
1432.44,2.84,2.91,-7.3,6.09,-7.51,0.25,-0.03
1432.57,2.46,1.65,-5.15,6.08,-7.61,0.25,-0.03
1432.71,1.94,0.44,-2.79,6.09,-7.65,0.25,-0.03
1432.85,1.53,-0.29,-1.15,6.12,-7.64,0.25,-0.03
1432.98,1.35,-0.51,-0.48,6.14,-7.61,0.25,-0.03
1433.12,2.09,-0.24,-2.83,6.04,-7.64,0.34,-0.03
1433.26,9.89,1.96,2.95,5.97,-7.69,0.59,-0.03
1433.4,25.66,3.27,30.1,5.89,-7.96,0.99,-0.03
1433.54,26.97,-0.89,64.13,5.0,-8.62,1.36,-0.01
1433.67,6.31,-2.38,93.74,2.95,-9.01,1.44,-0.01
1433.81,-12.72,3.8,115.62,0.03,-8.71,1.27,-0.02
1433.95,-19.4,3.82,104.38,-3.07,-7.84,0.98,-0.02
1434.08,-16.47,-5.61,36.77,-5.07,-6.96,0.74,-0.02
1434.22,-4.03,-15.72,-61.43,-4.61,-7.39,0.97,-0.02
1434.36,7.53,-27.76,-133.14,-1.75,-8.84,1.53,-0.02
1434.5,5.99,-39.08,-147.76,1.83,-9.37,1.67,-0.02
1434.64,0.76,-40.13,-112.45,4.78,-8.82,1.3,-0.02
1434.77,2.97,-28.56,-55.62,6.51,-8.0,0.8,-0.02
1434.91,10.64,-12.32,-5.04,6.89,-7.59,0.58,-0.02
1435.05,15.87,-1.0,22.29,6.4,-7.81,0.69,-0.02
1435.19,10.75,1.34,25.0,5.78,-8.2,0.83,-0.02
1435.32,-0.95,-1.6,12.29,5.36,-8.54,0.77,-0.02
1435.46,-8.61,-2.13,-7.74,5.07,-8.7,0.55,-0.03
1435.6,-10.54,3.11,-27.8,5.08,-8.45,0.39,-0.03
1435.73,-11.02,9.43,-37.93,5.52,-7.87,0.36,-0.03
1435.87,-8.67,9.5,-30.62,6.07,-7.43,0.38,-0.03
1436.01,-3.71,5.26,-15.76,6.41,-7.31,0.36,-0.03
1436.15,-0.43,1.36,-3.43,6.52,-7.33,0.33,-0.03
1436.29,0.48,-1.14,4.37,6.51,-7.37,0.3,-0.03
1436.42,0.76,-1.8,5.71,6.44,-7.4,0.29,-0.03
1436.56,1.08,-1.44,3.42,6.37,-7.43,0.27,-0.03
1436.7,1.26,-0.97,1.08,6.33,-7.45,0.26,-0.03
1436.83,1.3,-0.66,-0.21,6.31,-7.47,0.24,-0.03
1436.97,1.27,-0.54,-0.58,6.31,-7.47,0.24,-0.03
1437.11,1.22,-0.54,-0.46,6.31,-7.46,0.24,-0.03
1437.25,1.15,-0.58,-0.2,6.31,-7.46,0.26,-0.03
1437.39,1.09,-0.61,0.02,6.31,-7.47,0.27,-0.03
1437.52,1.05,-0.59,0.18,6.3,-7.47,0.27,-0.03
1437.66,1.01,-0.57,0.28,6.3,-7.47,0.25,-0.03
1437.8,1.01,-0.6,0.33,6.31,-7.47,0.26,-0.03
1437.94,1.04,-0.63,0.37,6.31,-7.47,0.27,-0.03
1438.07,0.88,-0.95,0.93,6.35,-7.38,0.11,-0.03
1438.21,0.34,-1.27,1.39,6.51,-7.23,-0.26,-0.03
1438.35,0.12,-0.78,-0.13,6.66,-7.22,-0.39,-0.03
1438.48,0.53,0.05,-2.27,6.63,-7.32,-0.17,-0.04
1438.62,-0.24,3.51,-11.66,6.1,-7.51,-0.01,-0.04
1438.76,-1.82,8.59,-26.74,5.28,-7.73,0.09,-0.04
1438.9,-0.87,5.26,-15.26,5.18,-7.68,0.37,-0.03
1439.04,1.67,-3.89,18.03,5.64,-7.53,0.66,-0.03
1439.17,2.9,-7.41,33.05,5.83,-7.66,0.73,-0.03
1439.31,3.0,-6.01,28.4,5.75,-8.01,0.68,-0.03
1439.45,2.67,-3.52,17.18,5.56,-8.34,0.6,-0.03
1439.58,2.0,-1.5,6.4,5.38,-8.5,0.56,-0.03
1439.72,1.36,-0.98,1.66,5.29,-8.48,0.57,-0.03
1439.86,1.25,-0.77,0.21,5.27,-8.41,0.6,-0.03
1440.0,1.42,-0.49,-0.15,5.27,-8.34,0.61,-0.03
1440.13,0.95,-0.52,0.01,5.27,-8.3,0.62,-0.03
1440.27,-0.26,-0.13,-3.15,5.3,-8.3,0.63,-0.03
1440.41,-1.5,0.55,-9.49,5.41,-8.27,0.59,-0.03
1440.55,-1.77,0.91,-17.02,5.63,-8.13,0.48,-0.03
1440.68,-0.98,0.69,-21.32,5.92,-7.89,0.38,-0.03
1440.82,-0.24,-0.59,-14.56,6.23,-7.6,0.34,-0.03
1440.96,0.14,-1.79,-3.29,6.46,-7.35,0.36,-0.03
1441.1,0.22,-2.18,3.97,6.55,-7.22,0.38,-0.03
1441.23,-0.02,-2.31,7.64,6.54,-7.2,0.4,-0.03
1441.37,-0.1,-2.04,7.58,6.51,-7.24,0.42,-0.03
1441.51,0.06,-1.55,5.42,6.47,-7.29,0.41,-0.03
1441.65,0.11,-1.25,3.71,6.41,-7.36,0.37,-0.03
1441.78,0.29,-1.06,2.38,6.38,-7.41,0.32,-0.03
1441.92,0.67,-0.89,1.16,6.36,-7.45,0.29,-0.03
1442.06,0.97,-0.77,0.45,6.36,-7.47,0.28,-0.03
1442.2,1.1,-0.69,0.13,6.36,-7.47,0.28,-0.03
1442.33,1.1,-0.65,0.08,6.36,-7.45,0.28,-0.03
1442.47,1.05,-0.68,0.15,6.36,-7.43,0.28,-0.03
1442.61,1.01,-0.73,0.28,6.34,-7.43,0.27,-0.03
1442.74,1.03,-0.76,0.37,6.34,-7.42,0.24,-0.03
1442.88,1.05,-0.72,0.39,6.35,-7.42,0.24,-0.03
1443.02,1.06,-0.65,0.38,6.37,-7.41,0.25,-0.03
1443.16,1.04,-0.61,0.39,6.38,-7.41,0.28,-0.03
1443.29,1.05,-0.6,0.45,6.38,-7.4,0.29,-0.03
1443.43,1.07,-0.61,0.52,6.37,-7.41,0.27,-0.03
1443.57,1.09,-0.62,0.54,6.37,-7.42,0.26,-0.03
1443.71,1.1,-0.62,0.49,6.35,-7.43,0.25,-0.03
1443.84,1.11,-0.6,0.45,6.35,-7.43,0.27,-0.03
1443.98,1.12,-0.6,0.46,6.35,-7.42,0.29,-0.03
1444.12,1.11,-0.64,0.49,6.35,-7.43,0.31,-0.03
1444.26,1.11,-0.69,0.49,6.35,-7.44,0.31,-0.03
1444.39,1.09,-0.74,0.45,6.34,-7.46,0.31,-0.03
1444.53,1.08,-0.74,0.44,6.33,-7.47,0.3,-0.03
1444.67,1.1,-0.71,0.42,6.32,-7.48,0.31,-0.03
1444.81,1.09,-0.65,0.35,6.33,-7.49,0.33,-0.03
1444.94,1.07,-0.61,0.25,6.34,-7.48,0.32,-0.03
1445.08,1.08,-0.59,0.23,6.35,-7.47,0.29,-0.03
1445.22,1.08,-0.59,0.3,6.36,-7.46,0.27,-0.03
1445.35,1.06,-0.59,0.38,6.36,-7.45,0.27,-0.03
1445.49,1.07,-0.59,0.46,6.36,-7.45,0.27,-0.03
1445.63,1.11,-0.6,0.56,6.36,-7.45,0.28,-0.03
1445.77,1.14,-0.64,0.61,6.35,-7.44,0.3,-0.03
1445.91,1.12,-0.68,0.61,6.35,-7.44,0.31,-0.03
1446.04,1.09,-0.7,0.54,6.35,-7.45,0.31,-0.03
1446.18,1.08,-0.72,0.47,6.34,-7.45,0.31,-0.03
1446.32,1.09,-0.74,0.4,6.34,-7.43,0.31,-0.03
1446.45,1.08,-0.73,0.38,6.34,-7.42,0.3,-0.03
1446.59,1.06,-0.72,0.41,6.35,-7.43,0.3,-0.03
1446.73,1.06,-0.72,0.45,6.35,-7.45,0.3,-0.03
1446.87,1.05,-0.68,0.46,6.34,-7.45,0.29,-0.03
1447.0,1.04,-0.64,0.43,6.32,-7.44,0.27,-0.03
1447.14,1.02,-0.65,0.39,6.32,-7.43,0.27,-0.03
1447.28,1.03,-0.69,0.37,6.33,-7.41,0.27,-0.03
1447.42,1.08,-0.7,0.38,6.34,-7.41,0.29,-0.03
1447.55,1.11,-0.69,0.39,6.34,-7.42,0.31,-0.03
1447.69,1.08,-0.67,0.39,6.35,-7.44,0.32,-0.03
1447.83,1.05,-0.64,0.41,6.37,-7.46,0.32,-0.03
1447.97,1.07,-0.61,0.45,6.38,-7.47,0.33,-0.03
1448.1,1.07,-0.62,0.47,6.37,-7.47,0.34,-0.03
1448.24,1.03,-0.66,0.43,6.36,-7.45,0.34,-0.03
1448.38,0.99,-0.68,0.39,6.36,-7.45,0.32,-0.03
1448.52,1.02,-0.71,0.41,6.35,-7.44,0.31,-0.03
1448.65,1.08,-0.79,0.45,6.35,-7.44,0.29,-0.03
1448.79,1.12,-0.85,0.46,6.36,-7.44,0.29,-0.03
1448.93,1.14,-0.84,0.44,6.37,-7.45,0.28,-0.03
1449.07,1.1,-0.77,0.4,6.37,-7.47,0.27,-0.03
1449.2,1.05,-0.71,0.37,6.35,-7.47,0.27,-0.03
1449.34,1.0,-0.7,0.37,6.35,-7.46,0.27,-0.03
1449.48,1.0,-0.7,0.37,6.35,-7.45,0.28,-0.03
1449.62,1.05,-0.66,0.37,6.35,-7.44,0.27,-0.03
1449.75,1.1,-0.65,0.35,6.34,-7.44,0.26,-0.03
1449.89,1.11,-0.65,0.35,6.33,-7.43,0.25,-0.03
1450.03,1.07,-0.65,0.38,6.33,-7.45,0.25,-0.03
1450.17,1.0,-0.66,0.4,6.33,-7.46,0.24,-0.03
1450.3,0.99,-0.68,0.4,6.34,-7.45,0.25,-0.03
1450.44,1.04,-0.69,0.43,6.35,-7.44,0.28,-0.03
1450.58,1.08,-0.69,0.47,6.36,-7.45,0.3,-0.03
1450.71,1.09,-0.68,0.49,6.36,-7.46,0.32,-0.03
1450.85,1.11,-0.66,0.44,6.35,-7.47,0.33,-0.03
1450.99,1.14,-0.62,0.4,6.33,-7.47,0.34,-0.03
1451.13,1.12,-0.59,0.38,6.33,-7.46,0.33,-0.03
1451.26,1.08,-0.58,0.37,6.33,-7.46,0.31,-0.03
1451.4,1.05,-0.59,0.4,6.34,-7.46,0.3,-0.03
1451.54,1.05,-0.61,0.42,6.36,-7.45,0.29,-0.03
1451.68,1.03,-0.65,0.4,6.35,-7.44,0.29,-0.03
1451.81,1.01,-0.69,0.35,6.34,-7.45,0.28,-0.03
1451.95,1.0,-0.68,0.33,6.34,-7.45,0.26,-0.03
1452.09,1.0,-0.64,0.36,6.35,-7.45,0.26,-0.03
1452.23,1.03,-0.63,0.38,6.34,-7.45,0.27,-0.03
1452.36,1.06,-0.65,0.41,6.34,-7.46,0.28,-0.03
1452.5,1.07,-0.67,0.44,6.35,-7.46,0.28,-0.03
1452.64,1.07,-0.71,0.48,6.36,-7.45,0.28,-0.03
1452.78,1.06,-0.73,0.49,6.36,-7.43,0.28,-0.03
1452.91,1.07,-0.68,0.47,6.35,-7.43,0.28,-0.03
1453.05,1.06,-0.63,0.42,6.35,-7.43,0.29,-0.03
1453.19,1.05,-0.62,0.38,6.35,-7.43,0.3,-0.03
1453.32,1.03,-0.65,0.34,6.34,-7.43,0.3,-0.03
1453.46,1.01,-0.67,0.33,6.33,-7.44,0.29,-0.03
1453.6,1.02,-0.66,0.34,6.33,-7.44,0.27,-0.03
1453.74,1.04,-0.62,0.39,6.33,-7.43,0.26,-0.03
1453.87,1.04,-0.6,0.45,6.33,-7.41,0.25,-0.03
1454.01,1.04,-0.63,0.47,6.33,-7.39,0.26,-0.03
1454.15,1.03,-0.69,0.45,6.34,-7.4,0.28,-0.03
1454.29,1.01,-0.73,0.41,6.34,-7.42,0.29,-0.03
1454.42,0.99,-0.73,0.39,6.34,-7.44,0.3,-0.03
1454.56,1.0,-0.7,0.38,6.33,-7.44,0.31,-0.03
1454.7,1.03,-0.66,0.38,6.33,-7.44,0.32,-0.03
1454.84,1.07,-0.66,0.42,6.34,-7.45,0.31,-0.03
1454.97,1.11,-0.66,0.48,6.34,-7.45,0.32,-0.03
1455.11,1.13,-0.63,0.55,6.34,-7.45,0.32,-0.03
1455.25,1.12,-0.64,0.54,6.33,-7.45,0.32,-0.03
1455.39,1.12,-0.69,0.46,6.33,-7.45,0.31,-0.03
1455.52,1.09,-0.69,0.38,6.34,-7.44,0.32,-0.03
1455.66,1.04,-0.64,0.32,6.35,-7.44,0.32,-0.03
1455.8,1.0,-0.63,0.32,6.35,-7.46,0.3,-0.03
1455.94,0.99,-0.65,0.39,6.34,-7.46,0.29,-0.03
1456.07,1.02,-0.68,0.48,6.33,-7.44,0.3,-0.03
1456.21,1.04,-0.72,0.54,6.33,-7.43,0.32,-0.03
1456.35,1.02,-0.76,0.54,6.34,-7.42,0.34,-0.03
1456.48,0.98,-0.75,0.47,6.35,-7.45,0.36,-0.03
