Time[s],RateRoll[°/s],RatePitch[°/s],RateYaw[°/s],AccX[m/s^2],AccY[m/s^2],AccZ[m/s^2]
58.62,-0.08,0.0,-0.01,-8.2,-0.18,-5.75
58.74,-0.09,-0.01,0.01,-8.19,-0.19,-5.75
58.86,-0.09,-0.0,0.03,-8.19,-0.19,-5.74
58.97,-0.08,0.0,0.03,-8.2,-0.19,-5.74
59.09,-0.08,0.0,0.01,-8.2,-0.19,-5.74
59.2,-0.09,0.0,-0.01,-8.2,-0.19,-5.74
59.32,-0.09,0.01,-0.02,-8.2,-0.18,-5.74
59.44,-0.08,0.01,-0.02,-8.2,-0.18,-5.74
59.55,-0.07,0.0,-0.03,-8.2,-0.18,-5.74
59.67,-0.07,-0.0,-0.02,-8.2,-0.18,-5.74
59.78,-0.07,0.01,-0.01,-8.2,-0.18,-5.74
59.9,-0.06,0.0,0.0,-8.2,-0.18,-5.74
60.02,-0.06,-0.0,0.0,-8.2,-0.18,-5.74
60.13,-0.07,-0.0,-0.02,-8.2,-0.18,-5.75
60.25,-0.07,-0.0,-0.04,-8.19,-0.18,-5.75
60.36,-0.07,-0.0,-0.04,-8.19,-0.18,-5.75
60.48,-0.07,-0.0,-0.03,-8.19,-0.18,-5.74
60.6,-0.07,0.0,-0.02,-8.2,-0.18,-5.74
60.71,-0.07,0.01,-0.01,-8.2,-0.18,-5.74
60.83,-0.07,0.02,-0.02,-8.2,-0.18,-5.74
60.94,-0.06,0.03,-0.02,-8.2,-0.18,-5.75
61.06,-0.06,0.04,-0.01,-8.2,-0.18,-5.76
61.18,-0.07,0.04,-0.01,-8.2,-0.18,-5.76
61.29,-0.07,0.05,-0.01,-8.2,-0.19,-5.75
61.41,-0.08,0.05,-0.01,-8.2,-0.19,-5.75
61.52,-0.08,0.04,-0.01,-8.2,-0.19,-5.74
61.64,-0.08,0.03,-0.02,-8.2,-0.19,-5.75
61.76,-0.07,0.03,-0.01,-8.2,-0.19,-5.75
61.87,-0.07,0.03,-0.01,-8.2,-0.18,-5.75
61.99,-0.07,0.03,-0.02,-8.2,-0.18,-5.75
62.1,-0.08,0.03,-0.02,-8.2,-0.18,-5.75
62.22,-0.09,0.03,-0.02,-8.2,-0.18,-5.75
62.34,-0.09,0.04,-0.03,-8.2,-0.18,-5.74
62.45,-0.09,0.05,-0.04,-8.2,-0.18,-5.74
62.57,-0.09,0.05,-0.04,-8.2,-0.18,-5.74
62.68,-0.08,0.04,-0.03,-8.2,-0.18,-5.74
62.8,-0.08,0.05,-0.02,-8.2,-0.18,-5.74
62.92,-0.08,0.04,-0.03,-8.2,-0.18,-5.74
63.03,-0.07,0.03,-0.02,-8.2,-0.18,-5.73
63.15,-0.07,0.03,-0.02,-8.2,-0.18,-5.74
63.26,-0.07,0.02,-0.03,-8.2,-0.18,-5.74
63.38,-0.08,0.01,-0.03,-8.2,-0.18,-5.74
63.5,-0.08,0.02,-0.02,-8.2,-0.18,-5.74
63.61,-0.08,0.03,-0.0,-8.2,-0.18,-5.74
63.73,-0.08,0.03,0.0,-8.2,-0.18,-5.74
63.84,-0.07,0.03,0.0,-8.2,-0.18,-5.74
63.96,-0.07,0.03,0.01,-8.2,-0.18,-5.75
64.07,-0.08,0.04,0.01,-8.2,-0.18,-5.75
64.19,-0.08,0.04,0.01,-8.21,-0.18,-5.74
64.31,-0.08,0.03,0.01,-8.2,-0.18,-5.74
64.42,-0.07,0.02,0.01,-8.2,-0.18,-5.74
64.54,-0.06,0.01,0.01,-8.2,-0.18,-5.74
64.65,-0.06,0.02,0.01,-8.2,-0.18,-5.74
64.77,-0.07,0.02,0.0,-8.2,-0.18,-5.74
64.89,-0.07,0.02,-0.0,-8.2,-0.18,-5.74
65.0,-0.07,0.01,-0.01,-8.2,-0.19,-5.74
65.12,-0.07,-0.0,-0.01,-8.2,-0.19,-5.74
65.23,-0.07,-0.01,-0.0,-8.2,-0.19,-5.74
65.35,-0.08,-0.0,-0.0,-8.2,-0.19,-5.74
65.47,-0.09,0.0,-0.01,-8.2,-0.19,-5.74
65.58,-0.09,0.01,-0.01,-8.21,-0.19,-5.74
65.7,-0.08,0.02,-0.01,-8.21,-0.19,-5.74
65.81,-0.07,0.03,-0.01,-8.21,-0.19,-5.74
65.93,-0.07,0.03,-0.01,-8.21,-0.19,-5.74
66.05,-0.08,0.03,-0.01,-8.2,-0.19,-5.74
66.16,-0.09,0.03,-0.01,-8.2,-0.19,-5.75
66.28,-0.09,0.02,-0.01,-8.2,-0.19,-5.75
66.39,-0.09,0.03,-0.0,-8.2,-0.19,-5.75
66.51,-0.08,0.04,0.01,-8.2,-0.19,-5.75
66.63,-0.07,0.04,0.02,-8.2,-0.19,-5.75
66.74,-0.07,0.02,0.02,-8.21,-0.19,-5.75
66.86,-0.07,0.0,0.01,-8.21,-0.18,-5.75
66.97,-0.07,0.0,-0.0,-8.21,-0.18,-5.75
67.09,-0.07,0.01,-0.02,-8.2,-0.18,-5.75
67.21,-0.07,0.01,-0.03,-8.2,-0.18,-5.74
67.32,-0.07,0.01,-0.03,-8.2,-0.18,-5.74
67.44,-0.07,0.01,-0.03,-8.2,-0.18,-5.74
67.55,-0.07,0.01,-0.03,-8.2,-0.18,-5.74
67.67,-0.07,0.01,-0.03,-8.2,-0.18,-5.74
67.79,-0.07,0.02,-0.03,-8.2,-0.18,-5.74
67.9,-0.07,0.02,-0.03,-8.2,-0.18,-5.74
68.02,-0.08,0.01,-0.02,-8.2,-0.18,-5.74
68.13,-0.08,0.01,-0.02,-8.2,-0.18,-5.74
68.25,-0.07,0.02,-0.02,-8.2,-0.18,-5.74
68.37,-0.06,0.02,-0.03,-8.2,-0.18,-5.74
68.48,-0.07,0.02,-0.02,-8.2,-0.18,-5.74
68.6,-0.08,0.01,-0.02,-8.2,-0.18,-5.74
68.71,-0.09,0.02,-0.02,-8.2,-0.19,-5.73
68.83,-0.09,0.02,-0.02,-8.2,-0.19,-5.74
68.95,-0.08,0.02,-0.02,-8.2,-0.19,-5.74
69.06,-0.07,0.02,-0.02,-8.2,-0.18,-5.74
69.18,-0.06,0.04,-0.02,-8.2,-0.18,-5.74
69.29,-0.06,0.04,-0.02,-8.2,-0.18,-5.75
69.41,-0.06,0.03,-0.01,-8.2,-0.18,-5.75
69.53,-0.07,0.02,-0.01,-8.2,-0.18,-5.74
69.64,-0.07,0.01,-0.02,-8.2,-0.18,-5.74
69.76,-0.07,0.0,-0.03,-8.2,-0.18,-5.74
69.87,-0.07,0.0,-0.03,-8.2,-0.18,-5.73
69.99,-0.06,0.01,-0.02,-8.2,-0.18,-5.73
70.11,-0.06,0.01,-0.01,-8.2,-0.18,-5.73
70.22,-0.07,0.01,-0.02,-8.2,-0.18,-5.74
70.34,-0.07,0.01,-0.02,-8.2,-0.18,-5.74
70.45,-0.07,0.02,-0.02,-8.2,-0.18,-5.74
70.57,-0.06,0.02,-0.03,-8.2,-0.18,-5.74
70.69,-0.06,0.03,-0.03,-8.19,-0.18,-5.74
70.8,-0.06,0.03,-0.04,-8.19,-0.18,-5.74
70.92,-0.05,0.02,-0.03,-8.19,-0.18,-5.74
71.03,-0.06,0.01,-0.02,-8.2,-0.18,-5.74
71.15,-0.06,0.0,-0.01,-8.2,-0.18,-5.74
71.27,-0.07,-0.0,-0.01,-8.2,-0.18,-5.75
71.38,-0.08,0.01,-0.02,-8.2,-0.18,-5.75
71.5,-0.08,0.03,-0.02,-8.2,-0.18,-5.75
71.61,-0.07,0.04,-0.02,-8.2,-0.18,-5.74
71.73,-0.07,0.03,-0.02,-8.2,-0.18,-5.74
71.85,-0.07,0.02,-0.01,-8.2,-0.18,-5.74
71.96,-0.08,0.02,-0.02,-8.2,-0.18,-5.74
72.08,-0.08,0.03,-0.05,-8.2,-0.18,-5.74
72.19,-0.08,0.03,-0.04,-8.2,-0.18,-5.74
72.31,-0.08,0.03,-0.02,-8.2,-0.18,-5.74
72.43,-0.08,0.01,0.0,-8.2,-0.18,-5.74
72.54,-0.08,0.0,0.0,-8.2,-0.18,-5.74
72.66,-0.08,-0.0,-0.01,-8.19,-0.18,-5.75
72.77,-0.08,0.0,-0.02,-8.19,-0.19,-5.75
72.89,-0.08,0.01,-0.04,-8.19,-0.19,-5.75
73.01,-0.08,0.02,-0.05,-8.19,-0.18,-5.74
73.12,-0.08,0.02,-0.05,-8.2,-0.18,-5.74
73.24,-0.08,0.03,-0.04,-8.2,-0.18,-5.74
73.35,-0.08,0.02,-0.03,-8.2,-0.18,-5.74
73.47,-0.08,0.01,-0.01,-8.2,-0.18,-5.74
73.59,-0.08,0.01,-0.01,-8.2,-0.18,-5.74
73.7,-0.08,0.01,-0.01,-8.2,-0.18,-5.75
73.82,-0.08,0.02,-0.0,-8.2,-0.18,-5.75
73.93,-0.08,0.02,0.01,-8.2,-0.18,-5.74
74.05,-0.08,0.02,0.0,-8.2,-0.19,-5.74
74.17,-0.08,0.02,0.0,-8.2,-0.19,-5.74
74.28,-0.08,0.01,-0.01,-8.2,-0.19,-5.74
74.4,-0.08,0.01,-0.01,-8.2,-0.18,-5.75
74.51,-0.08,0.01,-0.02,-8.19,-0.18,-5.74
74.63,-0.08,0.01,-0.02,-8.19,-0.18,-5.74
74.75,-0.08,0.01,-0.02,-8.19,-0.18,-5.73
74.86,-0.08,0.01,-0.02,-8.2,-0.18,-5.73
74.98,-0.07,0.02,-0.01,-8.2,-0.18,-5.72
75.09,-0.07,0.03,-0.01,-8.2,-0.18,-5.72
75.21,-0.06,0.03,-0.02,-8.2,-0.18,-5.72
75.33,-0.07,0.04,-0.02,-8.2,-0.18,-5.72
75.44,-0.07,0.05,-0.02,-8.2,-0.19,-5.73
75.56,-0.07,0.05,-0.03,-8.2,-0.19,-5.73
75.67,-0.07,0.05,-0.02,-8.2,-0.19,-5.73
75.79,-0.07,0.04,-0.03,-8.2,-0.19,-5.74
75.91,-0.07,0.04,-0.03,-8.2,-0.18,-5.74
76.02,-0.08,0.03,-0.03,-8.2,-0.18,-5.74
76.14,-0.07,0.02,-0.02,-8.2,-0.19,-5.74
76.25,-0.07,0.01,-0.02,-8.2,-0.19,-5.74
76.37,-0.06,0.02,-0.01,-8.2,-0.19,-5.74
76.48,-0.06,0.02,-0.01,-8.2,-0.19,-5.75
76.6,-0.07,0.03,-0.01,-8.2,-0.19,-5.75
76.72,-0.08,0.02,-0.01,-8.2,-0.19,-5.75
76.83,-0.08,0.01,-0.01,-8.2,-0.19,-5.75
76.95,-0.08,0.0,-0.02,-8.2,-0.19,-5.75
77.07,-0.07,0.0,-0.02,-8.2,-0.19,-5.75
77.18,-0.07,0.01,-0.02,-8.2,-0.19,-5.74
77.3,-0.07,0.02,-0.01,-8.2,-0.19,-5.74
77.41,-0.07,0.02,-0.02,-8.2,-0.18,-5.74
77.53,-0.07,0.01,-0.02,-8.2,-0.18,-5.74
77.64,-0.07,0.01,-0.02,-8.19,-0.18,-5.75
77.76,-0.08,0.01,-0.02,-8.2,-0.18,-5.75
77.88,-0.08,0.01,-0.02,-8.2,-0.18,-5.74
77.99,-0.09,0.02,-0.03,-8.2,-0.18,-5.74
78.11,-0.09,0.03,-0.04,-8.2,-0.18,-5.74
78.23,-0.08,0.03,-0.04,-8.2,-0.18,-5.74
78.34,-0.08,0.04,-0.03,-8.2,-0.18,-5.73
78.46,-0.08,0.03,-0.03,-8.2,-0.18,-5.73
78.57,-0.08,0.02,-0.03,-8.2,-0.18,-5.72
78.69,-0.08,0.01,-0.02,-8.19,-0.18,-5.73
78.81,-0.07,0.01,-0.02,-8.19,-0.18,-5.73
78.92,-0.07,0.02,-0.0,-8.19,-0.18,-5.74
79.04,-0.08,0.03,0.0,-8.2,-0.19,-5.75
79.15,-0.08,0.04,-0.01,-8.2,-0.19,-5.75
79.27,-0.08,0.04,-0.02,-8.2,-0.19,-5.75
79.38,-0.08,0.03,-0.03,-8.2,-0.19,-5.75
79.5,-0.08,0.02,-0.04,-8.2,-0.19,-5.74
79.62,-0.08,0.02,-0.04,-8.2,-0.19,-5.74
79.73,-0.07,0.02,-0.03,-8.2,-0.18,-5.73
79.85,-0.07,0.01,-0.02,-8.2,-0.18,-5.73
79.97,-0.07,0.01,-0.02,-8.2,-0.18,-5.74
80.08,-0.06,0.01,-0.02,-8.2,-0.18,-5.74
80.2,-0.06,0.01,-0.02,-8.2,-0.18,-5.75
80.31,-0.06,0.0,-0.02,-8.2,-0.18,-5.75
80.43,-0.06,0.0,-0.02,-8.2,-0.19,-5.75
80.54,-0.07,0.01,-0.01,-8.2,-0.19,-5.75
80.66,-0.08,0.01,0.0,-8.2,-0.18,-5.75
80.78,-0.08,0.01,0.01,-8.2,-0.18,-5.75
80.89,-0.09,0.01,0.0,-8.2,-0.18,-5.75
81.01,-0.09,0.01,0.0,-8.2,-0.18,-5.74
81.12,-0.09,0.01,-0.0,-8.2,-0.18,-5.73
81.24,-0.09,0.01,-0.01,-8.2,-0.19,-5.73
81.36,-0.09,0.02,-0.02,-8.2,-0.18,-5.73
81.47,-0.08,0.02,-0.01,-8.2,-0.18,-5.74
81.59,-0.08,0.02,-0.0,-8.2,-0.18,-5.74
81.7,-0.08,0.02,-0.0,-8.2,-0.18,-5.74
81.82,-0.08,0.02,-0.01,-8.2,-0.18,-5.74
81.94,-0.08,0.01,-0.01,-8.2,-0.18,-5.74
82.05,-0.09,0.01,-0.01,-8.2,-0.19,-5.74
82.17,-0.09,0.02,-0.03,-8.2,-0.19,-5.74
82.29,-0.1,0.04,-0.05,-8.2,-0.19,-5.75
82.4,-0.1,0.05,-0.05,-8.2,-0.19,-5.75
82.52,-0.1,0.06,-0.04,-8.2,-0.19,-5.74
82.63,-0.08,0.05,-0.03,-8.2,-0.18,-5.74
82.75,-0.08,0.03,-0.01,-8.21,-0.18,-5.74
82.86,-0.08,0.02,-0.0,-8.21,-0.18,-5.73
82.98,-0.09,0.02,-0.01,-8.21,-0.18,-5.73
83.1,-0.09,0.02,-0.01,-8.2,-0.18,-5.73
83.21,-0.08,0.03,-0.01,-8.2,-0.18,-5.73
83.33,-0.08,0.04,-0.01,-8.2,-0.18,-5.73
83.44,-0.08,0.04,-0.03,-8.2,-0.18,-5.73
83.56,-0.08,0.04,-0.06,-8.2,-0.19,-5.73
83.68,-0.08,0.02,-0.05,-8.2,-0.19,-5.74
83.79,-0.07,0.01,-0.03,-8.2,-0.19,-5.75
83.91,-0.07,0.02,-0.0,-8.2,-0.19,-5.75
84.02,-0.07,0.03,-0.0,-8.2,-0.18,-5.75
84.14,-0.09,0.05,-0.03,-8.2,-0.18,-5.74
84.26,-0.1,0.06,-0.05,-8.2,-0.18,-5.74
84.37,-0.09,0.05,-0.03,-8.2,-0.18,-5.74
84.49,-0.08,0.03,0.01,-8.2,-0.18,-5.74
84.6,-0.08,0.02,0.04,-8.2,-0.18,-5.74
84.72,-0.07,0.01,0.04,-8.2,-0.18,-5.74
84.84,-0.07,0.01,0.02,-8.2,-0.18,-5.74
84.95,-0.07,0.01,-0.01,-8.2,-0.18,-5.74
85.07,-0.07,0.01,-0.01,-8.2,-0.18,-5.74
85.18,-0.07,0.01,-0.01,-8.2,-0.18,-5.74
85.3,-0.07,0.01,-0.02,-8.2,-0.18,-5.74
85.42,-0.07,0.01,-0.03,-8.2,-0.18,-5.74
85.53,-0.07,0.02,-0.03,-8.2,-0.18,-5.74
85.65,-0.07,0.02,-0.03,-8.2,-0.18,-5.74
85.76,-0.07,0.03,-0.03,-8.2,-0.19,-5.74
85.88,-0.08,0.04,-0.05,-8.2,-0.19,-5.74
86.0,-0.08,0.04,-0.06,-8.2,-0.18,-5.74
86.11,-0.08,0.04,-0.06,-8.2,-0.18,-5.73
86.23,-0.08,0.02,-0.04,-8.2,-0.19,-5.73
86.34,-0.08,0.02,-0.04,-8.2,-0.19,-5.73
86.46,-0.08,0.03,-0.05,-8.2,-0.19,-5.73
86.58,-0.09,0.04,-0.06,-8.2,-0.19,-5.73
86.69,-0.09,0.03,-0.04,-8.2,-0.19,-5.74
86.81,-0.09,0.02,-0.0,-8.2,-0.19,-5.74
86.92,-0.08,0.01,0.01,-8.2,-0.18,-5.74
87.04,-0.08,0.01,-0.0,-8.2,-0.18,-5.74
87.16,-0.07,0.01,0.0,-8.2,-0.18,-5.74
87.27,-0.07,0.01,0.0,-8.2,-0.18,-5.74
87.39,-0.07,0.03,-0.0,-8.2,-0.19,-5.74
87.5,-0.08,0.03,-0.01,-8.2,-0.19,-5.75
87.62,-0.08,0.02,-0.0,-8.2,-0.19,-5.75
87.74,-0.09,0.01,0.0,-8.2,-0.19,-5.74
87.85,-0.09,0.01,0.0,-8.2,-0.19,-5.74
87.97,-0.08,0.01,-0.0,-8.2,-0.19,-5.73
88.08,-0.07,0.0,-0.01,-8.2,-0.19,-5.74
88.2,-0.07,0.01,-0.03,-8.2,-0.19,-5.74
88.31,-0.06,0.02,-0.03,-8.2,-0.19,-5.75
88.43,-0.06,0.02,-0.02,-8.2,-0.18,-5.75
88.55,-0.07,0.02,-0.01,-8.2,-0.18,-5.74
88.66,-0.08,0.02,-0.02,-8.2,-0.18,-5.74
88.78,-0.08,0.03,-0.02,-8.19,-0.18,-5.74
88.89,-0.08,0.03,-0.02,-8.2,-0.19,-5.74
89.01,-0.09,0.02,-0.03,-8.2,-0.19,-5.74
89.13,-0.09,0.02,-0.03,-8.2,-0.19,-5.74
89.24,-0.09,0.03,-0.02,-8.2,-0.19,-5.74
89.36,-0.08,0.05,-0.01,-8.2,-0.18,-5.74
89.48,-0.07,0.06,-0.02,-8.2,-0.18,-5.74
89.59,-0.06,0.04,-0.01,-8.2,-0.18,-5.74
89.71,-0.06,-0.01,0.01,-8.2,-0.18,-5.74
89.82,-0.07,-0.0,-0.02,-8.2,-0.18,-5.74
89.94,-0.08,0.05,-0.06,-8.2,-0.18,-5.74
90.05,-0.08,0.08,-0.08,-8.2,-0.18,-5.74
90.17,-0.08,0.09,-0.09,-8.2,-0.18,-5.74
90.29,-0.08,0.08,-0.09,-8.2,-0.19,-5.74
90.4,-0.07,0.05,-0.05,-8.2,-0.19,-5.74
90.52,-0.07,0.02,0.0,-8.2,-0.19,-5.75
90.63,-0.07,0.02,0.02,-8.2,-0.19,-5.75
90.75,-0.07,0.01,0.03,-8.19,-0.19,-5.75
90.87,-0.07,-0.02,0.06,-8.19,-0.19,-5.74
90.98,-0.06,-0.01,0.03,-8.2,-0.19,-5.74
91.1,-0.06,0.01,0.0,-8.2,-0.18,-5.74
91.21,-0.07,0.02,-0.01,-8.2,-0.18,-5.74
91.33,-0.07,0.03,-0.04,-8.2,-0.19,-5.74
91.45,-0.08,0.04,-0.04,-8.2,-0.19,-5.74
91.56,-0.07,0.03,0.0,-8.2,-0.19,-5.74
91.68,-0.07,0.03,0.03,-8.2,-0.19,-5.74
91.79,-0.07,0.03,0.02,-8.2,-0.19,-5.75
91.91,-0.07,0.02,0.01,-8.2,-0.18,-5.75
92.03,-0.08,0.0,0.0,-8.2,-0.18,-5.75
92.14,-0.08,0.01,-0.02,-8.2,-0.18,-5.75
92.26,-0.08,0.02,-0.03,-8.2,-0.18,-5.75
92.37,-0.08,0.03,-0.04,-8.2,-0.19,-5.75
92.49,-0.08,0.03,-0.03,-8.2,-0.19,-5.75
92.61,-0.08,0.03,-0.03,-8.2,-0.19,-5.74
92.72,-0.08,0.03,-0.02,-8.2,-0.19,-5.74
92.84,-0.08,0.0,0.0,-8.2,-0.19,-5.74
92.95,-0.07,-0.02,0.02,-8.2,-0.19,-5.75
93.07,-0.08,-0.02,0.02,-8.2,-0.19,-5.75
93.19,-0.08,-0.0,0.02,-8.2,-0.19,-5.74
93.3,-0.08,0.01,-0.0,-8.2,-0.19,-5.74
93.42,-0.08,0.02,-0.03,-8.2,-0.19,-5.75
93.53,-0.07,0.02,-0.05,-8.2,-0.19,-5.75
93.65,-0.06,0.01,-0.03,-8.2,-0.19,-5.74
93.77,-0.06,-0.0,0.01,-8.2,-0.19,-5.74
93.88,-0.06,-0.02,0.04,-8.21,-0.19,-5.74
94.0,-0.06,-0.02,0.03,-8.2,-0.19,-5.74
94.11,-0.07,-0.01,0.03,-8.2,-0.19,-5.74
94.23,-0.08,0.01,0.01,-8.2,-0.19,-5.74
94.35,-0.08,0.02,-0.0,-8.2,-0.19,-5.74
94.46,-0.08,0.02,-0.01,-8.2,-0.19,-5.74
94.58,-0.09,0.02,-0.02,-8.2,-0.19,-5.74
94.69,-0.09,0.03,-0.02,-8.2,-0.19,-5.74
94.81,-0.08,0.03,-0.02,-8.19,-0.19,-5.74
94.93,-0.08,0.02,-0.02,-8.2,-0.19,-5.74
95.04,-0.08,0.01,-0.01,-8.2,-0.19,-5.74
95.16,-0.08,0.01,-0.0,-8.2,-0.19,-5.74
95.27,-0.08,0.0,-0.01,-8.19,-0.19,-5.75
95.39,-0.07,0.0,-0.01,-8.19,-0.18,-5.74
95.51,-0.07,0.0,-0.01,-8.2,-0.18,-5.74
95.62,-0.08,0.0,-0.01,-8.2,-0.18,-5.74
95.74,-0.08,0.0,-0.02,-8.2,-0.19,-5.74
95.85,-0.09,-0.0,-0.02,-8.2,-0.19,-5.74
95.97,-0.08,0.0,-0.02,-8.2,-0.19,-5.74
96.09,-0.07,0.01,-0.02,-8.2,-0.19,-5.74
96.2,-0.06,0.01,0.0,-8.2,-0.18,-5.75
96.32,-0.06,0.02,0.01,-8.2,-0.18,-5.75
96.43,-0.07,0.02,-0.01,-8.2,-0.19,-5.74
96.55,-0.07,0.03,-0.01,-8.2,-0.19,-5.74
96.66,-0.08,0.02,0.0,-8.2,-0.18,-5.74
96.78,-0.09,0.02,-0.02,-8.2,-0.18,-5.74
96.9,-0.09,0.03,-0.04,-8.2,-0.18,-5.74
97.01,-0.09,0.03,-0.05,-8.2,-0.18,-5.74
97.13,-0.08,0.02,-0.04,-8.19,-0.18,-5.74
97.25,-0.07,0.02,-0.03,-8.19,-0.18,-5.74
97.36,-0.07,0.03,-0.03,-8.19,-0.19,-5.74
97.48,-0.07,0.01,-0.02,-8.19,-0.19,-5.74
97.59,-0.08,0.01,-0.01,-8.19,-0.19,-5.74
97.71,-0.09,0.02,-0.02,-8.2,-0.19,-5.74
97.82,-0.09,0.02,-0.03,-8.2,-0.19,-5.74
97.94,-0.09,0.02,-0.03,-8.2,-0.19,-5.74
98.06,-0.09,0.03,-0.02,-8.2,-0.19,-5.74
98.17,-0.08,0.04,-0.02,-8.2,-0.18,-5.74
98.29,-0.08,0.03,-0.01,-8.2,-0.18,-5.74
98.4,-0.09,0.02,-0.01,-8.2,-0.18,-5.74
98.52,-0.09,0.02,-0.02,-8.2,-0.18,-5.74
98.64,-0.09,0.01,-0.03,-8.2,-0.18,-5.73
98.75,-0.08,0.0,-0.03,-8.2,-0.18,-5.73
98.87,-0.09,0.01,-0.03,-8.2,-0.18,-5.73
98.98,-0.1,0.02,-0.03,-8.2,-0.18,-5.73
99.1,-0.1,0.03,-0.03,-8.2,-0.18,-5.73
99.22,-0.09,0.02,-0.02,-8.2,-0.18,-5.73
99.33,-0.08,0.02,-0.01,-8.2,-0.18,-5.73
99.45,-0.07,0.02,-0.01,-8.2,-0.19,-5.74
99.56,-0.07,0.03,-0.03,-8.21,-0.19,-5.74
99.68,-0.08,0.04,-0.05,-8.21,-0.19,-5.75
99.8,-0.08,0.04,-0.05,-8.21,-0.19,-5.74
99.91,-0.08,0.03,-0.03,-8.2,-0.18,-5.74
100.03,-0.09,0.03,-0.03,-8.2,-0.18,-5.74
100.15,-0.09,0.03,-0.03,-8.2,-0.18,-5.74
100.26,-0.09,0.03,-0.02,-8.2,-0.19,-5.74
100.38,-0.1,0.02,-0.01,-8.2,-0.19,-5.74
100.49,-0.1,0.01,-0.03,-8.2,-0.19,-5.74
100.61,-0.1,0.01,-0.04,-8.2,-0.18,-5.74
100.73,-0.1,0.02,-0.05,-8.2,-0.19,-5.74
100.84,-0.09,0.04,-0.05,-8.2,-0.19,-5.73
100.96,-0.09,0.04,-0.04,-8.2,-0.19,-5.73
101.07,-0.09,0.04,-0.04,-8.2,-0.19,-5.73
101.19,-0.08,0.04,-0.02,-8.2,-0.19,-5.74
101.31,-0.09,0.03,0.0,-8.2,-0.19,-5.75
101.42,-0.09,0.02,0.01,-8.2,-0.19,-5.75
101.54,-0.09,0.02,0.01,-8.2,-0.19,-5.74
101.65,-0.08,0.01,0.01,-8.21,-0.19,-5.74
101.77,-0.08,-0.0,0.0,-8.21,-0.19,-5.74
101.89,-0.08,0.0,-0.01,-8.21,-0.19,-5.73
102.0,-0.08,0.02,-0.01,-8.2,-0.19,-5.73
102.12,-0.08,0.02,-0.02,-8.2,-0.19,-5.74
102.24,-0.08,0.03,-0.02,-8.2,-0.19,-5.74
102.35,-0.07,0.04,-0.02,-8.2,-0.19,-5.74
102.47,-0.06,0.04,-0.02,-8.2,-0.19,-5.73
102.58,-0.07,0.03,-0.03,-8.2,-0.19,-5.73
102.7,-0.07,0.03,-0.03,-8.2,-0.19,-5.74
102.82,-0.08,0.03,-0.03,-8.2,-0.19,-5.74
102.93,-0.08,0.02,-0.01,-8.2,-0.19,-5.74
103.05,-0.09,0.01,0.0,-8.2,-0.19,-5.74
103.16,-0.09,0.01,0.01,-8.2,-0.19,-5.74
103.28,-0.08,0.01,0.01,-8.2,-0.19,-5.75
103.4,-0.08,0.02,0.01,-8.2,-0.19,-5.75
103.51,-0.08,0.01,0.0,-8.2,-0.19,-5.74
103.63,-0.09,0.02,-0.02,-8.2,-0.19,-5.74
103.75,-0.09,0.03,-0.05,-8.2,-0.19,-5.74
103.86,-0.08,0.04,-0.03,-8.2,-0.19,-5.74
103.98,-0.07,0.04,-0.01,-8.2,-0.19,-5.75
104.09,-0.06,0.03,-0.01,-8.2,-0.19,-5.75
104.21,-0.06,0.03,-0.01,-8.2,-0.18,-5.75
104.33,-0.07,0.03,-0.0,-8.2,-0.19,-5.75
104.44,-0.08,0.03,-0.0,-8.2,-0.19,-5.75
104.56,-0.08,0.02,-0.0,-8.2,-0.19,-5.74
104.68,-0.08,0.01,-0.0,-8.19,-0.19,-5.74
104.79,-0.09,-0.0,0.0,-8.19,-0.19,-5.73
104.91,-0.09,-0.0,-0.01,-8.19,-0.19,-5.73
105.02,-0.09,0.0,-0.03,-8.19,-0.19,-5.73
105.14,-0.09,0.01,-0.03,-8.2,-0.19,-5.74
105.25,-0.08,0.02,-0.03,-8.2,-0.18,-5.74
105.37,-0.08,0.02,-0.03,-8.2,-0.18,-5.74
105.49,-0.08,0.02,-0.04,-8.2,-0.18,-5.74
105.6,-0.08,0.01,-0.03,-8.21,-0.19,-5.75
105.72,-0.08,0.01,-0.02,-8.21,-0.19,-5.74
105.84,-0.08,-0.0,-0.01,-8.21,-0.19,-5.74
105.95,-0.09,-0.0,-0.01,-8.2,-0.19,-5.75
106.07,-0.09,-0.0,-0.0,-8.2,-0.19,-5.74
106.18,-0.09,0.0,0.01,-8.2,-0.19,-5.73
106.3,-0.08,0.01,0.01,-8.19,-0.19,-5.73
106.42,-0.08,0.03,0.0,-8.19,-0.19,-5.73
106.53,-0.08,0.03,-0.0,-8.19,-0.18,-5.73
106.65,-0.08,0.03,-0.01,-8.2,-0.18,-5.74
106.77,-0.08,0.02,-0.02,-8.2,-0.18,-5.74
106.88,-0.08,0.01,-0.02,-8.2,-0.18,-5.74
107.0,-0.08,0.02,-0.03,-8.2,-0.18,-5.75
107.11,-0.08,0.02,-0.03,-8.2,-0.18,-5.75
107.23,-0.08,0.02,-0.03,-8.2,-0.18,-5.75
107.35,-0.08,0.02,-0.03,-8.2,-0.19,-5.74
107.46,-0.08,0.02,-0.03,-8.2,-0.19,-5.75
107.58,-0.07,0.02,-0.0,-8.21,-0.19,-5.75
